city,state_id,state_name,county_name,population
Hinton,KY,Kentucky,Harrison,6584
Sunrise,KY,Kentucky,Harrison,307
Poindexter,KY,Kentucky,Harrison,2357
Robinson,KY,Kentucky,Harrison,5478
Lancaster,IL,Illinois,Wabash,5501
Patton,IL,Illinois,Wabash,3286
Cato,IN,Indiana,Pike,3528
Coe,IN,Indiana,Pike,1528
Celestine,IN,Indiana,Dubois,2339
Cuzco,IN,Indiana,Dubois,5110
Poplar Plains,KY,Kentucky,Fleming,261
Hill Top,KY,Kentucky,Fleming,5381
Hillsboro,KY,Kentucky,Fleming,3869
Cowan,KY,Kentucky,Fleming,635
Fairview,KY,Kentucky,Fleming,169
Beechburg,KY,Kentucky,Fleming,1315
Colfax,KY,Kentucky,Fleming,5875
Hymer,KS,Kansas,Chase,3662
Clements,KS,Kansas,Chase,1500
Mitchell,KS,Kansas,Rice,3062
Saxman,KS,Kansas,Rice,1677
Avenue,MD,Maryland,Saint Mary's,5419
Hollywood,MD,Maryland,Saint Mary's,1878
Saint Marys City,MD,Maryland,Saint Mary's,1173
Scotland,MD,Maryland,Saint Mary's,4090
Rush,KY,Kentucky,Boyd,4833
Carter,KY,Kentucky,Carter,5936
Willard,KY,Kentucky,Carter,1556
Iron Hill,KY,Kentucky,Carter,3679
Limestone,KY,Kentucky,Carter,3369
Smiths Creek,KY,Kentucky,Carter,873
Newtown,KY,Kentucky,Scott,6832
Oxford,KY,Kentucky,Scott,6082
Myers,KY,Kentucky,Nicholas,6228
Sprout,KY,Kentucky,Nicholas,494
Sharpe,KS,Kansas,Coffey,4726
Ottumwa,KS,Kansas,Coffey,5215
Halls Summit,KS,Kansas,Coffey,2503
Agricola,KS,Kansas,Coffey,1191
Aliceville,KS,Kansas,Coffey,76
Carefree,IN,Indiana,Crawford,4679
Central,IN,Indiana,Harrison,2248
Depauw,IN,Indiana,Harrison,2456
Saint Joseph,IN,Indiana,Floyd,3957
Cranston,KY,Kentucky,Rowan,1965
Haldeman,KY,Kentucky,Rowan,4056
Mont Ida,KS,Kansas,Anderson,2277
Bush City,KS,Kansas,Anderson,6814
Selma,KS,Kansas,Anderson,4206
Goodrich,KS,Kansas,Linn,3107
Boicourt,KS,Kansas,Linn,4513
Centerville,KS,Kansas,Linn,6039
Ottusville,KY,Kentucky,Franklin,2560
Peaks Mill,KY,Kentucky,Franklin,341
Shawhan,KY,Kentucky,Bourbon,4251
Little Rock,KY,Kentucky,Bourbon,530
Jackstown,KY,Kentucky,Bourbon,5002
Bagdad,KY,Kentucky,Shelby,3712
Finchville,KY,Kentucky,Shelby,3615
Clay Village,KY,Kentucky,Shelby,4659
Cropper,KY,Kentucky,Shelby,4257
Waddy,KY,Kentucky,Shelby,3617
Sanford,KS,Kansas,Pawnee,5959
Reynoldsville,KY,Kentucky,Bath,5400
Olympia,KY,Kentucky,Bath,333
Ewell,MD,Maryland,Somerset,907
Lawsonia,MD,Maryland,Somerset,967
Wenona,MD,Maryland,Somerset,5308
Fallsburg,KY,Kentucky,Lawrence,1296
Webbville,KY,Kentucky,Lawrence,2418
Adams,KY,Kentucky,Lawrence,320
Cherokee,KY,Kentucky,Lawrence,1340
Mazie,KY,Kentucky,Lawrence,3088
Ulysses,KY,Kentucky,Lawrence,5555
Bruin,KY,Kentucky,Elliott,6836
Newfoundland,KY,Kentucky,Elliott,1425
Derby,IN,Indiana,Perry,1308
Leopold,IN,Indiana,Perry,4603
Wolf,KS,Kansas,Finney,5759
Friend,KS,Kansas,Finney,6287
Kalvesta,KS,Kansas,Finney,6426
Pierceville,KS,Kansas,Finney,2427
Kendall,KS,Kansas,Hamilton,2811
Herald,IL,Illinois,White,5250
Selvin,IN,Indiana,Warrick,6058
Yankeetown,IN,Indiana,Warrick,1680
Solitude,IN,Indiana,Posey,919
Wadesville,IN,Indiana,Posey,1451
Caborn,IN,Indiana,Posey,6370
Sunfield,IL,Illinois,Perry,5788
Swanwick,IL,Illinois,Perry,6784
Pyatts,IL,Illinois,Perry,1940
Mattoxtown,KY,Kentucky,Fayette,4290
Athens,KY,Kentucky,Fayette,6618
Avon,KY,Kentucky,Fayette,2164
Greendale,KY,Kentucky,Fayette,1024
Coletown,KY,Kentucky,Fayette,4382
Jonestown,KY,Kentucky,Fayette,6986
Lamar,IN,Indiana,Spencer,2825
Lincoln City,IN,Indiana,Spencer,1692
Battletown,KY,Kentucky,Meade,369
Flaherty,KY,Kentucky,Meade,3393
Concordia,KY,Kentucky,Meade,2192
Wolf Creek,KY,Kentucky,Meade,2098
Guston,KY,Kentucky,Meade,3724
Millville,KY,Kentucky,Woodford,4270
Mortonsville,KY,Kentucky,Woodford,1569
Patterson,KS,Kansas,Harvey,6366
Teterville,KS,Kansas,Greenwood,2912
Hilltop,KS,Kansas,Greenwood,6599
Quincy,KS,Kansas,Greenwood,3068
Sallyards,KS,Kansas,Greenwood,2692
Reece,KS,Kansas,Greenwood,1054
Neal,KS,Kansas,Greenwood,5621
Piedmont,KS,Kansas,Greenwood,154
Lamont,KS,Kansas,Greenwood,3680
Castleton,KS,Kansas,Reno,5792
Medora,KS,Kansas,Reno,5313
Inglefield,IN,Indiana,Vanderburgh,4454
Kasson,IN,Indiana,Vanderburgh,6128
Mount Eden,KY,Kentucky,Spencer,3345
Alton,KY,Kentucky,Anderson,6345
Van Buren,KY,Kentucky,Anderson,6259
Fox Creek,KY,Kentucky,Anderson,5410
Whittington,IL,Illinois,Franklin,1791
Belmont,KY,Kentucky,Bullitt,4179
Grassy Creek,KY,Kentucky,Morgan,966
Cannel City,KY,Kentucky,Morgan,1264
White Oak,KY,Kentucky,Morgan,4333
Dingus,KY,Kentucky,Morgan,5706
Moon,KY,Kentucky,Morgan,3467
Silverhill,KY,Kentucky,Morgan,2529
Blairs Mills,KY,Kentucky,Morgan,2501
Wrigley,KY,Kentucky,Morgan,2789
Zag,KY,Kentucky,Morgan,6894
Pine Grove,KY,Kentucky,Clark,1093
Beaumont,KS,Kansas,Butler,6083
Gordon,KS,Kansas,Butler,248
Fellsburg,KS,Kansas,Edwards,679
Trousdale,KS,Kansas,Edwards,638
Mariba,KY,Kentucky,Menifee,5565
Dan,KY,Kentucky,Menifee,3527
McDaniels,KY,Kentucky,Breckinridge,1393
McQuady,KY,Kentucky,Breckinridge,3144
Mooleyville,KY,Kentucky,Breckinridge,3823
Bewleyville,KY,Kentucky,Breckinridge,6786
Big Spring,KY,Kentucky,Breckinridge,3038
Custer,KY,Kentucky,Breckinridge,316
Glen Dean,KY,Kentucky,Breckinridge,6560
Hudson,KY,Kentucky,Breckinridge,514
Vernon,KS,Kansas,Woodson,3531
Petrolia,KS,Kansas,Allen,2031
Carlyle,KS,Kansas,Allen,669
Xenia,KS,Kansas,Bourbon,5634
Devon,KS,Kansas,Bourbon,5145
Harding,KS,Kansas,Bourbon,427
Hammond,KS,Kansas,Bourbon,6952
Hiattville,KS,Kansas,Bourbon,950
Pawnee Station,KS,Kansas,Bourbon,1608
Garland,KS,Kansas,Bourbon,3263
Colesburg,KY,Kentucky,Hardin,4483
Stephensburg,KY,Kentucky,Hardin,6522
Glendale,KY,Kentucky,Hardin,4419
Saint John,KY,Kentucky,Hardin,1356
Summit,KY,Kentucky,Hardin,2457
Keene,KY,Kentucky,Jessamine,4238
Hall,KY,Kentucky,Jessamine,848
Flatgap,KY,Kentucky,Johnson,1622
Van Lear,KY,Kentucky,Johnson,942
Hagerhill,KY,Kentucky,Johnson,67
Riceville,KY,Kentucky,Johnson,3432
Sitka,KY,Kentucky,Johnson,1328
Charleston,KS,Kansas,Gray,4363
Pellville,KY,Kentucky,Hancock,3439
Patesville,KY,Kentucky,Hancock,2704
Samuels,KY,Kentucky,Nelson,3245
Balltown,KY,Kentucky,Nelson,6373
Howardstown,KY,Kentucky,Nelson,5599
Nazareth,KY,Kentucky,Nelson,4508
Reed,KY,Kentucky,Henderson,1647
Hebbardsville,KY,Kentucky,Henderson,2985
Baskett,KY,Kentucky,Henderson,3061
Niagara,KY,Kentucky,Henderson,837
Nevada,KY,Kentucky,Mercer,4387
Bohon,KY,Kentucky,Mercer,2285
Mayo,KY,Kentucky,Mercer,1195
Kirkwood,KY,Kentucky,Mercer,2439
Pomona,IL,Illinois,Jackson,5746
Westbend,KY,Kentucky,Powell,1721
Slade,KY,Kentucky,Powell,2963
Vaughns Mill,KY,Kentucky,Powell,1965
Panther,KY,Kentucky,Daviess,5206
Rome,KY,Kentucky,Daviess,3332
Ensor,KY,Kentucky,Daviess,343
Stanley,KY,Kentucky,Daviess,6593
Sutherland,KY,Kentucky,Daviess,5421
West Louisville,KY,Kentucky,Daviess,4635
Livia,KY,Kentucky,Daviess,3011
Kingston,KY,Kentucky,Madison,3018
Farristown,KY,Kentucky,Madison,1644
Union City,KY,Kentucky,Madison,6517
Valley View,KY,Kentucky,Madison,6456
Cardwell,KY,Kentucky,Washington,2909
Bloom,KS,Kansas,Ford,3268
Bellefont,KS,Kansas,Ford,5669
Windhorst,KS,Kansas,Ford,3906
Kingsdown,KS,Kansas,Ford,4841
Peck,KS,Kansas,Sedgwick,3304
Furley,KS,Kansas,Sedgwick,3359
Saint Marks,KS,Kansas,Sedgwick,4602
Greenwich Heights,KS,Kansas,Sedgwick,5059
Schulte,KS,Kansas,Sedgwick,4316
Midland Park,KS,Kansas,Sedgwick,3855
Ledford,IL,Illinois,Saline,4971
Mitchellsville,IL,Illinois,Saline,4482
Wasson,IL,Illinois,Saline,2686
Pride,KY,Kentucky,Union,3189
Henshaw,KY,Kentucky,Union,168
Sullivan,KY,Kentucky,Union,5470
Grove Center,KY,Kentucky,Union,3955
Carver,KY,Kentucky,Magoffin,4334
Falcon,KY,Kentucky,Magoffin,3509
Fritz,KY,Kentucky,Magoffin,2800
Sublett,KY,Kentucky,Magoffin,72
Wonnie,KY,Kentucky,Magoffin,3739
White Ash,IL,Illinois,Williamson,4723
Lee City,KY,Kentucky,Wolfe,3520
Trent,KY,Kentucky,Wolfe,1386
Valeria,KY,Kentucky,Wolfe,4149
Vortex,KY,Kentucky,Wolfe,4455
Furnace,KY,Kentucky,Estill,2327
Millers Creek,KY,Kentucky,Estill,6092
Paint Lick,KY,Kentucky,Garrard,1243
Bourne,KY,Kentucky,Garrard,1795
Nina,KY,Kentucky,Garrard,3525
Hopewell,KS,Kansas,Pratt,6001
Natrona,KS,Kansas,Pratt,4165
Croft,KS,Kansas,Pratt,6991
Cairo,KS,Kansas,Pratt,2352
Lackey,KY,Kentucky,Floyd,5227
Langley,KY,Kentucky,Floyd,5525
David,KY,Kentucky,Floyd,2543
Galveston,KY,Kentucky,Floyd,6078
Harold,KY,Kentucky,Floyd,4886
Ligon,KY,Kentucky,Floyd,193
Majestic,KY,Kentucky,Pike,3620
McVeigh,KY,Kentucky,Pike,4232
Paw Paw,KY,Kentucky,Pike,5307
Shelbiana,KY,Kentucky,Pike,1614
Argo,KY,Kentucky,Pike,3514
Kimper,KY,Kentucky,Pike,5604
Belcher,KY,Kentucky,Pike,6264
Gulnare,KY,Kentucky,Pike,201
Dorton,KY,Kentucky,Pike,4917
Jonancy,KY,Kentucky,Pike,6775
Speight,KY,Kentucky,Pike,333
Saunders,KS,Kansas,Stanton,1423
Big Bow,KS,Kansas,Stanton,2740
Narrows,KY,Kentucky,Ohio,1553
Horse Branch,KY,Kentucky,Ohio,1808
Dundee,KY,Kentucky,Ohio,5998
Beda,KY,Kentucky,Ohio,2611
Cool Springs,KY,Kentucky,Ohio,228
Olaton,KY,Kentucky,Ohio,1393
Hickok,KS,Kansas,Grant,2714
Wellsford,KS,Kansas,Kiowa,3519
Calista,KS,Kansas,Kingman,2856
Varner,KS,Kansas,Kingman,126
Rago,KS,Kansas,Kingman,556
Midway,KS,Kansas,Kingman,6649
Saint Leo,KS,Kansas,Kingman,5811
Willowdale,KS,Kansas,Kingman,303
Belmont,KS,Kansas,Kingman,4891
Murdock,KS,Kansas,Kingman,3383
Lafontaine,KS,Kansas,Wilson,334
Roper,KS,Kansas,Wilson,5880
Vilas,KS,Kansas,Wilson,4226
Buxton,KS,Kansas,Wilson,2693
South Mound,KS,Kansas,Neosho,6625
Kimball,KS,Kansas,Neosho,2205
Urbana,KS,Kansas,Neosho,5846
Shaw,KS,Kansas,Neosho,2132
Morehead,KS,Kansas,Neosho,6450
Athertonville,KY,Kentucky,Larue,5511
White City,KY,Kentucky,Larue,849
Phillipsburg,KY,Kentucky,Marion,2323
Riley,KY,Kentucky,Marion,6280
Jessietown,KY,Kentucky,Marion,2137
Calvary,KY,Kentucky,Marion,4735
Saint Francis,KY,Kentucky,Marion,6721
Primrose,KY,Kentucky,Lee,1201
Ida May,KY,Kentucky,Lee,6440
Mitchellsburg,KY,Kentucky,Boyle,4805
Guage,KY,Kentucky,Breathitt,5884
Elkatawa,KY,Kentucky,Breathitt,6082
Lost Creek,KY,Kentucky,Breathitt,5893
Mountain Valley,KY,Kentucky,Breathitt,2010
Vancleve,KY,Kentucky,Breathitt,5333
Talbert,KY,Kentucky,Breathitt,3605
Turkey,KY,Kentucky,Breathitt,5166
Glenville,KY,Kentucky,McLean,4820
Opolis,KS,Kansas,Crawford,4487
Beulah,KS,Kansas,Crawford,4984
Brazilton,KS,Kansas,Crawford,700
Farlington,KS,Kansas,Crawford,6876
Englevale,KS,Kansas,Crawford,5043
Yale,KS,Kansas,Crawford,3250
Lisman,KY,Kentucky,Webster,121
Blackford,KY,Kentucky,Webster,4855
Tilden,KY,Kentucky,Webster,5676
Moreland,KY,Kentucky,Lincoln,2239
South Fork,KY,Kentucky,Lincoln,5696
Halls Gap,KY,Kentucky,Lincoln,321
Millwood,KY,Kentucky,Grayson,1924
Anneta,KY,Kentucky,Grayson,4058
Short Creek,KY,Kentucky,Grayson,6947
Wax,KY,Kentucky,Grayson,2940
Oak Valley,KS,Kansas,Elk,4287
Hamletsburg,IL,Illinois,Pope,101
Robbs,IL,Illinois,Pope,5826
Brownfield,IL,Illinois,Pope,4350
Herod,IL,Illinois,Pope,249
McCormick,IL,Illinois,Pope,1924
Reevesville,IL,Illinois,Johnson,4558
Tunnel Hill,IL,Illinois,Johnson,279
Ware,IL,Illinois,Union,4616
Drip Rock,KY,Kentucky,Jackson,1353
Gray Hawk,KY,Kentucky,Jackson,1867
Morrill,KY,Kentucky,Jackson,6246
Sandgap,KY,Kentucky,Jackson,6511
Threelinks,KY,Kentucky,Jackson,4923
Beulah,KY,Kentucky,Hopkins,6220
Anton,KY,Kentucky,Hopkins,2408
Gilpin,KY,Kentucky,Casey,6896
Dunnville,KY,Kentucky,Casey,6740
Yosemite,KY,Kentucky,Casey,2314
Chilton,KY,Kentucky,Casey,237
Shady Grove,KY,Kentucky,Crittenden,277
Frances,KY,Kentucky,Crittenden,5675
Sheridan,KY,Kentucky,Crittenden,6062
Repton,KY,Kentucky,Crittenden,1358
Island City,KY,Kentucky,Owsley,4582
Boone,KY,Kentucky,Rockcastle,4892
Conway,KY,Kentucky,Rockcastle,4490
Johnetta,KY,Kentucky,Rockcastle,910
Mousie,KY,Kentucky,Knott,4495
Handshoe,KY,Kentucky,Knott,2558
Decoy,KY,Kentucky,Knott,3993
Garner,KY,Kentucky,Knott,1667
Ritchie,KY,Kentucky,Knott,6961
Mannsville,KY,Kentucky,Taylor,1706
Merrimac,KY,Kentucky,Taylor,6859
Hobson,KY,Kentucky,Taylor,6031
Elk Horn,KY,Kentucky,Taylor,996
Silverdale,KS,Kansas,Cowley,5394
Rock,KS,Kansas,Cowley,2454
Rome,KS,Kansas,Cowley,2817
Hackney,KS,Kansas,Cowley,408
Floral,KS,Kansas,Cowley,6607
Wilmot,KS,Kansas,Cowley,1376
Ashton,KS,Kansas,Sumner,4235
Portland,KS,Kansas,Sumner,1328
Riverdale,KS,Kansas,Sumner,5786
Anson,KS,Kansas,Sumner,5507
Perth,KS,Kansas,Sumner,3284
Corbin,KS,Kansas,Sumner,2215
Cicero,KS,Kansas,Sumner,462
Sitka,KS,Kansas,Clark,3238
Lake City,KS,Kansas,Barber,5103
Aetna,KS,Kansas,Barber,5051
Pierce,KY,Kentucky,Green,4928
Pike View,KY,Kentucky,Hart,570
Canmer,KY,Kentucky,Hart,1196
Cornettsville,KY,Kentucky,Perry,4346
Avawam,KY,Kentucky,Perry,4443
Chavies,KY,Kentucky,Perry,3918
Leatherwood,KY,Kentucky,Perry,5890
Slemp,KY,Kentucky,Perry,1158
Viper,KY,Kentucky,Perry,6110
Yerkes,KY,Kentucky,Perry,3792
Birdsville,KY,Kentucky,Livingston,6509
Tiline,KY,Kentucky,Livingston,542
Lola,KY,Kentucky,Livingston,5513
Weir,KY,Kentucky,Muhlenberg,3013
Belton,KY,Kentucky,Muhlenberg,3014
Aberdeen,KY,Kentucky,Butler,1255
Huntsville,KY,Kentucky,Butler,4451
Brooklyn,KY,Kentucky,Butler,5547
Sugar Grove,KY,Kentucky,Butler,5001
Jefferson,KS,Kansas,Montgomery,5242
Wayside,KS,Kansas,Montgomery,2800
Sycamore,KS,Kansas,Montgomery,5718
Duquoin,KS,Kansas,Harper,4727
Corwin,KS,Kansas,Harper,1191
Angola,KS,Kansas,Labette,4149
Montana,KS,Kansas,Labette,2511
Dennis,KS,Kansas,Labette,1067
Cobb,KY,Kentucky,Caldwell,3684
Crider,KY,Kentucky,Caldwell,4751
Cedar Bluff,KY,Kentucky,Caldwell,4168
Burning Springs,KY,Kentucky,Clay,72
Panco,KY,Kentucky,Clay,5981
Nancy,KY,Kentucky,Pulaski,4843
Elihu,KY,Kentucky,Pulaski,1365
Elrod,KY,Kentucky,Pulaski,3684
Hargis,KY,Kentucky,Pulaski,3449
Shopville,KY,Kentucky,Pulaski,2437
Lawton,KS,Kansas,Cherokee,2172
Melrose,KS,Kansas,Cherokee,4331
Faulkner,KS,Kansas,Cherokee,1044
Neutral,KS,Kansas,Cherokee,5195
Sherwin,KS,Kansas,Cherokee,60
Stippville,KS,Kansas,Cherokee,6085
Sherman,KS,Kansas,Cherokee,6578
Lindseyville,KY,Kentucky,Edmonson,386
Bee Spring,KY,Kentucky,Edmonson,3914
Mammoth Cave,KY,Kentucky,Edmonson,2996
Elco,IL,Illinois,Alexander,2005
Miller City,IL,Illinois,Alexander,6265
Bernstadt,KY,Kentucky,Laurel,4361
Fletcher,KY,Kentucky,Laurel,5655
Keavy,KY,Kentucky,Laurel,1689
Lake,KY,Kentucky,Laurel,4016
Helton,KY,Kentucky,Leslie,2409
Hoskinston,KY,Kentucky,Leslie,6243
Mozelle,KY,Kentucky,Leslie,4397
Thousandsticks,KY,Kentucky,Leslie,1761
Cane Valley,KY,Kentucky,Adair,5142
Cundiff,KY,Kentucky,Adair,5599
Garlin,KY,Kentucky,Adair,882
Gradyville,KY,Kentucky,Adair,3466
Knifley,KY,Kentucky,Adair,3049
Milltown,KY,Kentucky,Adair,4924
Wauneta,KS,Kansas,Chautauqua,6065
Hewins,KS,Kansas,Chautauqua,3501
Letcher,KY,Kentucky,Letcher,3643
Colson,KY,Kentucky,Letcher,758
Eolia,KY,Kentucky,Letcher,889
Oakdale,KY,Kentucky,McCracken,3633
Heath,KY,Kentucky,McCracken,3447
Woodlawn,KY,Kentucky,McCracken,3276
Freemont,KY,Kentucky,McCracken,5811
Memphis Junction,KY,Kentucky,Warren,4412
Rich Pond,KY,Kentucky,Warren,3467
Richardsville,KY,Kentucky,Warren,409
Alvaton,KY,Kentucky,Warren,4324
Royville,KY,Kentucky,Russell,5307
Creelsboro,KY,Kentucky,Russell,5521
Beaumont,KY,Kentucky,Metcalfe,6751
Knob Lick,KY,Kentucky,Metcalfe,800
Lamasco,KY,Kentucky,Lyon,6937
Lucas,KY,Kentucky,Barren,255
Austin,KY,Kentucky,Barren,750
Temple Hill,KY,Kentucky,Barren,6462
Tracy,KY,Kentucky,Barren,6584
Mannington,KY,Kentucky,Christian,4834
Herndon,KY,Kentucky,Christian,5120
Kelly,KY,Kentucky,Christian,6564
Casky,KY,Kentucky,Christian,2201
Olmstead,KY,Kentucky,Logan,6377
Epleys,KY,Kentucky,Logan,5476
Corinth,KY,Kentucky,Logan,5438
Gasper,KY,Kentucky,Logan,630
Allegre,KY,Kentucky,Todd,5803
Kirkmansville,KY,Kentucky,Todd,4659
Clifty,KY,Kentucky,Todd,6820
Daysville,KY,Kentucky,Todd,6368
Oak Level,KY,Kentucky,Marshall,3861
Sharpe,KY,Kentucky,Marshall,6747
Aurora,KY,Kentucky,Marshall,1572
Briensburg,KY,Kentucky,Marshall,4698
Heidrick,KY,Kentucky,Knox,6409
Wheeler,KY,Kentucky,Knox,4040
Erose,KY,Kentucky,Knox,5016
Alva,KY,Kentucky,Harlan,3611
Dizney,KY,Kentucky,Harlan,4835
Smith,KY,Kentucky,Harlan,969
Closplint,KY,Kentucky,Harlan,522
Linton,KY,Kentucky,Trigg,6666
Steubenville,KY,Kentucky,Wayne,6279
Sunnybrook,KY,Kentucky,Wayne,5233
Cooper,KY,Kentucky,Wayne,4338
Gatliff,KY,Kentucky,Whitley,3851
Saxton,KY,Kentucky,Whitley,6824
Co-Operative,KY,Kentucky,McCreary,6752
Greenwood,KY,Kentucky,McCreary,6769
Hollyhill,KY,Kentucky,McCreary,2019
Meldrum,KY,Kentucky,Bell,4951
Fonde,KY,Kentucky,Bell,912
Colmar,KY,Kentucky,Bell,479
Field,KY,Kentucky,Bell,2235
Lynnville,KY,Kentucky,Graves,975
Dublin,KY,Kentucky,Graves,591
Viola,KY,Kentucky,Graves,2048
Bell City,KY,Kentucky,Graves,2677
Adolphus,KY,Kentucky,Allen,6787
Halfway,KY,Kentucky,Allen,4294
Chapel Hill,KY,Kentucky,Allen,1383
Shipley,KY,Kentucky,Clinton,6554
Cumberland City,KY,Kentucky,Clinton,4244
Middleton,KY,Kentucky,Simpson,3640
Mount Hermon,KY,Kentucky,Monroe,2709
Vernon,KY,Kentucky,Monroe,4538
Moscow,KY,Kentucky,Hickman,419
Oakton,KY,Kentucky,Hickman,3881
Lynn Grove,KY,Kentucky,Calloway,4554
New Concord,KY,Kentucky,Calloway,5707
Almo,KY,Kentucky,Calloway,1753
Kirksey,KY,Kentucky,Calloway,1093
Midway,KY,Kentucky,Calloway,4360
Stella,KY,Kentucky,Calloway,5011
Crutchfield,KY,Kentucky,Fulton,701
Bondurant,KY,Kentucky,Fulton,191
Keithville,LA,Louisiana,Caddo,5385
Caspiana,LA,Louisiana,Caddo,6668
Mira,LA,Louisiana,Caddo,924
North Highlands,LA,Louisiana,Caddo,1085
Forbing,LA,Louisiana,Caddo,4720
Alden Bridge,LA,Louisiana,Bossier,4042
Antrim,LA,Louisiana,Bossier,859
Brownlee,LA,Louisiana,Bossier,3509
Princeton,LA,Louisiana,Bossier,6784
Caplis,LA,Louisiana,Bossier,2807
Oakland,LA,Louisiana,Bossier,1426
Bolinger,LA,Louisiana,Bossier,1256
Sligo,LA,Louisiana,Bossier,1964
Ninock,LA,Louisiana,Bossier,948
Elm Grove,LA,Louisiana,Bossier,3290
Couchwood,LA,Louisiana,Webster,6036
Gilark,LA,Louisiana,Webster,2612
Sugar Creek,LA,Louisiana,Claiborne,6243
Weldon,LA,Louisiana,Claiborne,557
Summerfield,LA,Louisiana,Claiborne,6699
Colquitt,LA,Louisiana,Claiborne,1172
Point,LA,Louisiana,Union,3230
Litroe,LA,Louisiana,Union,6984
Spencer,LA,Louisiana,Union,908
Haile,LA,Louisiana,Union,6270
Oakland,LA,Louisiana,Union,4421
Galion,LA,Louisiana,Morehouse,478
Jones,LA,Louisiana,Morehouse,5674
Sheltons,LA,Louisiana,Morehouse,2810
Beekman,LA,Louisiana,Morehouse,2161
Wardville,LA,Louisiana,Morehouse,2666
Terry,LA,Louisiana,West Carroll,771
Darnell,LA,Louisiana,West Carroll,1994
Millikin,LA,Louisiana,East Carroll,3901
Sondheimer,LA,Louisiana,East Carroll,4918
Alsatia,LA,Louisiana,East Carroll,5826
Gassoway,LA,Louisiana,East Carroll,1124
Shelburn,LA,Louisiana,East Carroll,5680
Transylvania,LA,Louisiana,East Carroll,2995
Hico,LA,Louisiana,Lincoln,4613
Fairbanks,LA,Louisiana,Ouachita,191
Sicard,LA,Louisiana,Ouachita,3527
Perryville,LA,Louisiana,Ouachita,6476
Bosco,LA,Louisiana,Ouachita,4490
Warden,LA,Louisiana,Richland,5983
Alto,LA,Louisiana,Richland,6123
Archibald,LA,Louisiana,Richland,4878
Jonesburg,LA,Louisiana,Richland,3124
Dunn,LA,Louisiana,Richland,5251
Ada,LA,Louisiana,Bienville,4642
Roy,LA,Louisiana,Bienville,2726
Woodardville,LA,Louisiana,Bienville,2209
Danville,LA,Louisiana,Bienville,4232
Fryeburg,LA,Louisiana,Bienville,1500
Liberty Hill,LA,Louisiana,Bienville,6152
Tendal,LA,Louisiana,Madison,6368
Weston,LA,Louisiana,Jackson,6402
Wyatt,LA,Louisiana,Jackson,474
Vernon,LA,Louisiana,Jackson,3692
Ansley,LA,Louisiana,Jackson,5695
Walker,LA,Louisiana,Jackson,3904
Clay,LA,Louisiana,Jackson,4941
Chase,LA,Louisiana,Franklin,2465
Extension,LA,Louisiana,Franklin,5157
Jigger,LA,Louisiana,Franklin,266
Liddieville,LA,Louisiana,Franklin,2646
Funston,LA,Louisiana,De Soto,4542
Pelican,LA,Louisiana,De Soto,6412
Kingston,LA,Louisiana,De Soto,4889
Benson,LA,Louisiana,De Soto,3805
Naborton,LA,Louisiana,De Soto,1972
Carmel,LA,Louisiana,De Soto,2495
Evelyn,LA,Louisiana,De Soto,1431
Oxford,LA,Louisiana,De Soto,6650
Kelly,LA,Louisiana,Caldwell,1815
Riverton,LA,Louisiana,Caldwell,6728
Goldman,LA,Louisiana,Tensas,722
Hanna,LA,Louisiana,Red River,482
Lake End,LA,Louisiana,Red River,4105
Westdale,LA,Louisiana,Red River,5387
Harmon,LA,Louisiana,Red River,1824
East Point,LA,Louisiana,Red River,6017
Hudson,LA,Louisiana,Winn,3834
Tannehill,LA,Louisiana,Winn,2789
Wheeling,LA,Louisiana,Winn,6930
Allen,LA,Louisiana,Natchitoches,6697
Grand Ecore,LA,Louisiana,Natchitoches,6673
Marco,LA,Louisiana,Natchitoches,3061
Hagewood,LA,Louisiana,Natchitoches,2023
Chopin,LA,Louisiana,Natchitoches,3782
Galbraith,LA,Louisiana,Natchitoches,6204
Marthaville,LA,Louisiana,Natchitoches,3309
Bellwood,LA,Louisiana,Natchitoches,6012
Chestnut,LA,Louisiana,Natchitoches,6349
Cypress,LA,Louisiana,Natchitoches,3310
Derry,LA,Louisiana,Natchitoches,2221
Flora,LA,Louisiana,Natchitoches,4727
Gorum,LA,Louisiana,Natchitoches,5755
Creston,LA,Louisiana,Natchitoches,6563
Kisatchie,LA,Louisiana,Natchitoches,5847
Manifest,LA,Louisiana,Catahoula,3650
Archie,LA,Louisiana,Catahoula,6157
Enterprise,LA,Louisiana,Catahoula,1985
Walters,LA,Louisiana,Catahoula,4404
Larto,LA,Louisiana,Catahoula,459
Lee Bayou,LA,Louisiana,Catahoula,3930
Mayna,LA,Louisiana,Catahoula,6522
Serena,LA,Louisiana,Catahoula,6597
Parhams,LA,Louisiana,Catahoula,1999
Rogers,LA,Louisiana,La Salle,3278
Summerville,LA,Louisiana,La Salle,4895
Whitehall,LA,Louisiana,La Salle,2026
Standard,LA,Louisiana,La Salle,588
Searcy,LA,Louisiana,La Salle,2387
Nebo,LA,Louisiana,La Salle,811
Little Creek,LA,Louisiana,La Salle,1837
Mitchell,LA,Louisiana,Sabine,3012
Clare,LA,Louisiana,Sabine,4890
Negreet,LA,Louisiana,Sabine,384
Toro,LA,Louisiana,Sabine,4564
Verda,LA,Louisiana,Grant,3444
Antonia,LA,Louisiana,Grant,2891
Bentley,LA,Louisiana,Grant,3836
